ID,SUBS_ACTIVATION_DATE_KEY,REVENUE_TOTAL,REVENUE_VOICE,REVENUE_DATA,TRAFFIC_DATA,MARKET_KEY,MOU
812,7/1/2007 0:00,330.786,89.33,203.955,11.325,SUM,55.684
813,7/28/2008 0:00,1211.339,273.839,0,0,KHR,691.1
814,6/21/2012 0:00,37.786,30.42,1.116,0.062,CHG,77.65
815,8/9/2010 0:00,334.196,334.196,0,0,ODE,294.484
816,7/1/2007 0:00,446.473,446.473,0,0,ODE,308.6
817,7/1/2007 0:00,380.518,359.089,0,0,PLT,307.016
818,9/23/2015 0:00,8.652,8.652,0,596.956,CHG,3.916
819,7/1/2007 0:00,300.241,300.241,0,0,KHR,40.034
820,7/1/2007 0:00,5007.981,3842.231,1062.5,630.772,KHR,516.983
821,8/29/2015 0:00,24.536,24.536,0,0,PLT,5.133
822,7/17/2013 0:00,1062.5,0,0,1081.049,PLT,24.734
823,9/12/2015 0:00,178.5,37.428,141.071,200.351,ZPR,1.683
824,7/1/2007 0:00,2397.76,819.153,1578.607,87.663,KHR,806.999
825,5/11/2009 0:00,460.009,447.634,0.375,546.611,KHR,405.484
826,7/23/2015 0:00,1208.625,239.875,0,0,CHG,1160.983
827,10/23/2012 0:00,1303.982,241.482,0,2566.914,KHR,4336.317
828,9/11/2015 0:00,10.062,0,10.062,0.559,ODE,0.65
829,8/15/2007 0:00,1225.045,162.545,0,0,DON,277.417
830,8/8/2007 0:00,184.125,184.125,0,0,PLT,73.333
831,7/30/2008 0:00,536.473,332.901,0,0,ODE,175.75
832,6/11/2011 0:00,2589.893,1864.617,705.41,358.92,CHG,370.967
833,12/29/2013 0:00,162.973,127.616,0,0,CHG,82.117
834,3/4/2007 0:00,1615.84,1609.59,0,0,ZKP,1456.734
835,8/29/2008 0:00,64.768,64.768,0,0,KHM,25.817
836,3/3/2007 0:00,1010.09,1010.09,0,0,KHM,357.217
837,11/22/2010 0:00,2006.464,813.964,0.759,0.042,KHM,281.25
838,6/7/2013 0:00,926.947,622.099,304.848,16.924,ZPR,23.25
839,8/2/2007 0:00,1250,0,0,0,KHM,1086.383
840,3/11/2009 0:00,0,0,0,0,KHR,48.083
841,2/16/2007 0:00,2214.848,1938.348,0,0,KHR,175.917
842,2/22/2007 0:00,18.75,12.5,0,0,KHR,2.717
843,11/3/2008 0:00,1239.161,1232.911,0,0,NIK,128.284
844,7/22/2008 0:00,0,0,0,0,ZKP,3.1
845,8/8/2014 0:00,178.696,17.982,0,0,ZKP,3.8
846,9/1/2013 0:00,406.161,231.161,0,0,LVI,133.249
847,12/29/2011 0:00,1501.956,239.956,0,5093.988,PLT,950.05
848,2/1/2008 0:00,6.027,6.027,0,0,PLT,37.05
849,12/16/2007 0:00,1916.893,1904.393,0,0,PLT,408.684
850,9/1/2015 0:00,178.482,178.482,0,0,PLT,2.383
851,5/26/2008 0:00,323.794,309.509,0,0,PLT,311.351
852,3/12/2010 0:00,0,0,0,0,ZKP,35.4
853,9/27/2008 0:00,92.777,92.777,0,0,ZKP,153.45
854,12/27/2007 0:00,2122.705,2082.526,0,0,ZKP,539.066
855,8/16/2015 0:00,31.866,31.348,0.518,0.071,ZKP,6.633
856,4/15/2011 0:00,8.304,8.304,0,0,ZKP,5.599
857,5/10/2014 0:00,479.179,237.321,0,0,NIK,845.684
858,12/10/2007 0:00,170.224,0,0.58,0.032,KHM,54.3
859,7/28/2015 0:00,0,0,0,0,KHM,137.3
860,7/25/2012 0:00,327.982,170.839,103.572,0,KHM,75.217
861,1/20/2008 0:00,2265.715,2234.465,0,0,KHM,753.816
862,1/4/2008 0:00,198.5,198.5,0,0,KHM,63.216
863,2/5/2010 0:00,797.152,790.902,0,0,DON,2127.601
864,4/6/2009 0:00,1130.786,498.75,526.786,613.909,CHG,505.482
865,10/24/2008 0:00,1654.732,1654.732,0,0,CHG,314.817
866,8/27/2015 0:00,1355.67,0,105.67,30.941,CHG,0
867,11/30/2010 0:00,1878.679,1878.679,0,0,KHM,106.268
868,10/11/2014 0:00,4217.607,3922.964,0,0,KHM,126.283
869,4/13/2008 0:00,3109.978,2087.656,647.321,0,KIR,887.4
870,4/13/2015 0:00,242.697,235.554,0,0,KIR,15.3
871,4/24/2013 0:00,7.634,7.634,0,0,KHR,10.817
872,8/28/2010 0:00,388.17,345.027,0,0,ZKP,307.033
873,5/25/2010 0:00,779.215,454.375,324.839,18.038,DON,215.949
874,1/26/2015 0:00,196.455,11.598,184.857,223.911,SUM,161.383
875,8/31/2015 0:00,123.214,0,123.214,0,SUM,0
876,8/18/2008 0:00,3429.125,2150.625,0,371.207,ODE,579.05
877,5/14/2013 0:00,1062.5,0,0,0,KHR,561.35
878,4/16/2015 0:00,445.402,439.152,0,0,ZPR,142.334
879,5/7/2014 0:00,183.08,183.08,0,68.974,ZPR,75.967
880,4/17/2015 0:00,456.964,87.321,313.393,189.208,ZPR,21.6
881,5/9/2015 0:00,1837.499,1106.428,571.25,73.684,KIR,614.166
882,6/1/2007 0:00,323.295,11.688,0,0,DON,92.584
883,7/12/2012 0:00,30.268,30.268,0,0,KHR,5.517
884,3/21/2009 0:00,1045.616,755.928,21.83,1.211,DON,222.4
885,5/31/2007 0:00,909.589,39.706,189.634,433.691,KHR,77.234
886,10/12/2014 0:00,927.536,761.242,0,0,SUM,174.851
887,10/20/2008 0:00,5639.894,2430.054,2787.625,154.743,ODE,1679.817
888,7/13/2010 0:00,168.25,150,0,0,IVF,49.233
889,12/9/2011 0:00,73.116,70.982,2.134,0.118,ZPR,6.784
890,11/19/2010 0:00,359.115,359.098,0.018,0.001,PLT,393.416
891,9/25/2009 0:00,6.45,0,6.45,0.577,DON,0
892,8/21/2009 0:00,75.045,75.045,0,0,IVF,176.183
893,5/31/2015 0:00,899,892.86,0,0,DNE,96.933
894,2/8/2010 0:00,276.66,0,276.66,14.03,KHR,0
895,10/2/2009 0:00,1225.97,1225.97,0,0,ZPR,167.984
896,4/22/2010 0:00,1980.14,70.18,0,908.948,ZPR,309.034
897,8/12/2014 0:00,0,0,0,0,ODE,0.617
898,8/24/2015 0:00,0.036,0,0.036,0.002,ODE,0
899,8/22/2009 0:00,1015.285,1015.285,0,0,SUM,369.066
900,3/30/2009 0:00,10.857,0,0.143,0.008,SUM,8
901,9/12/2009 0:00,1166.527,954.92,0,0,KHM,699.317
902,10/11/2014 0:00,546.464,52.714,493.75,2934.514,KHM,1025.249
903,11/22/2014 0:00,646.018,646.018,0,0,KHM,188.6
904,9/17/2012 0:00,490.456,435.206,0,0,KHM,227.484
905,12/30/2010 0:00,520.294,451.545,0,0,KHM,48.667
906,4/7/2008 0:00,227.161,93.232,0,0,KIR,27.283
907,1/17/2014 0:00,1402.273,1190.666,0,0,KIR,536.8
908,1/19/2014 0:00,35.277,13.241,22.036,1.221,KIR,10.717
909,2/10/2014 0:00,224.687,218.437,0,0,KIR,327.717
910,6/17/2015 0:00,427.419,395.276,0,0,KIR,125.699
911,4/26/2014 0:00,2103.009,1425.322,20.545,1.137,CHG,323.983
912,9/25/2015 0:00,178.518,47.268,0,0,CHG,175.734
913,10/31/2006 0:00,1141.036,571.027,551.259,204.983,PLT,609.267
914,1/28/2008 0:00,1090.661,466.411,581,53.434,KHR,127.934
915,9/24/2012 0:00,0,0,0,0,KHR,3.5
916,9/28/2012 0:00,1471.883,1432.633,39.251,2.156,KHR,352.383
917,7/28/2015 0:00,577.197,509.447,0,0,ODE,746.667
918,7/19/2010 0:00,395.661,392.857,0.125,0.007,ODE,532.451
919,5/28/2015 0:00,0,0,0,0,ODE,0.7
920,6/22/2013 0:00,602.679,602.679,0,0,ODE,1547.1
921,1/20/2012 0:00,59.465,59.465,0,0,IVF,50.067
922,6/25/2007 0:00,1182.804,0,49.768,1918.123,ZKP,1410.566
923,4/21/2012 0:00,161.991,161.991,0,0,DON,140.75
924,6/29/2010 0:00,96.58,28.83,0,0,PLT,5.15
925,5/4/2009 0:00,912.707,574.902,201.804,11.195,IVF,268.583
926,8/20/2015 0:00,988.821,36.884,639.438,11836.128,CHG,560.083
927,7/10/2014 0:00,0,0,0,0,CHG,78.933
928,4/24/2010 0:00,1387.313,223.143,236.732,5768.57,ZKP,2037.5
929,8/9/2014 0:00,526.786,0,526.786,2320.305,ZKP,0
930,7/10/2007 0:00,271.473,177.723,0,0,PLT,41.367
931,7/24/2015 0:00,588.197,545.339,0,0,DNE,73.684
932,7/5/2008 0:00,747.848,735.848,0,0,DNE,102.567
933,6/4/2011 0:00,772.418,294.848,0,0,PLT,330.684
934,5/23/2008 0:00,1619.956,1407.456,0,0,PLT,245
935,12/28/2011 0:00,572.705,568.241,0,0,PLT,205.133
936,7/7/2008 0:00,1826.161,1819.911,0,0,PLT,244.516
937,9/22/2008 0:00,154.223,154.223,0,0,PLT,43.817
938,8/15/2012 0:00,1249.393,272.786,406.072,22.508,PLT,102.1
939,6/28/2008 0:00,1480.563,1480.563,0,0,PLT,781.516
940,4/7/2007 0:00,633.295,633.295,0,0,KHR,97.3
941,10/15/2010 0:00,0,0,0,0,KHR,7.433
942,6/8/2007 0:00,1099.447,36.947,0,956.793,KHR,545.766
943,4/8/2007 0:00,105.357,51.786,0,0,NIK,0
944,3/27/2011 0:00,310.768,310.321,0,0,KHM,64.017
945,2/8/2014 0:00,603.215,603.215,0,0,ODE,539.182
946,9/22/2010 0:00,917.054,381.34,0,0,SUM,313.016
947,4/21/2007 0:00,1236.608,1224.108,0,0,SUM,813.1
948,2/4/2015 0:00,421.429,0,0,0,IVF,0
949,7/21/2012 0:00,140.696,140.625,0.071,549.318,ZPR,514.351
950,3/5/2015 0:00,1046.082,106.232,678.456,763.438,SUM,1117.75
951,2/25/2010 0:00,3067.991,1.312,1049.464,9598.997,SUM,619.05
952,10/16/2014 0:00,0.089,0,0.089,0.005,KHR,0.55
953,12/20/2013 0:00,3472.187,816.946,1699.491,8711.957,KHR,615.6
954,3/5/2008 0:00,388.394,388.394,0,0,KHR,0
955,12/12/2010 0:00,117.777,117.777,0,0,KHR,59.2
956,6/10/2013 0:00,86.071,86.071,0,0,ZKP,33.8
957,9/17/2007 0:00,276.375,265.661,0,0,KHM,120.034
958,2/26/2007 0:00,0,0,0,0,KHR,17.1
959,9/19/2011 0:00,1553.232,1540.554,0.179,0.01,KHR,135.617
960,9/11/2007 0:00,2049.152,1644.313,351.482,24.738,DNE,729.984
961,8/10/2013 0:00,1077.66,24.089,0,0,KHR,29.034
962,10/25/2008 0:00,1436.098,97.116,62.696,252.921,KHR,462.766
963,5/29/2007 0:00,288.571,288.571,0,0,IVF,59.867
964,9/4/2008 0:00,37.5,0,0,0,DNE,0
965,7/1/2007 0:00,371.688,371.688,0,0,CHG,4
966,7/10/2010 0:00,596.268,596.268,0,0,CHG,182.833
967,7/1/2007 0:00,1925.723,140.625,896.563,356.529,LVI,67.034
968,10/16/2014 0:00,4471.91,4122,0,0,KHR,1853.584
969,9/4/2010 0:00,33.598,19.312,0,0,KHR,8.7
970,3/11/2011 0:00,2014.5,1084.14,0,0.001,KHR,364.45
971,1/10/2009 0:00,661.464,661.25,0.214,0.015,KHR,205.866
972,6/15/2015 0:00,0,0,0,0,NIK,7.9
973,6/10/2015 0:00,1205.375,265.714,2.161,1059.576,NIK,667.15
974,5/7/2012 0:00,1536.136,862.92,673.215,0,CHG,212.983
975,8/28/2015 0:00,209.062,209.062,0,329.002,DNE,37.617
976,2/22/2008 0:00,6082.28,4973.43,943.91,52.638,SUM,995.467
977,5/6/2008 0:00,391.554,391.554,0,0,LVI,86.783
978,12/8/2010 0:00,1062.5,0,0,386.593,KHR,204.133
979,9/20/2008 0:00,350.331,344.081,0,0,KHM,88.667
980,4/29/2008 0:00,2394.83,2394.83,0,0,ZKP,177.416
981,5/9/2008 0:00,733,662.465,0,0,ZKP,188.466
982,12/31/2010 0:00,2488.41,2444.499,7.41,0.404,CHG,763.116
983,3/9/2008 0:00,1721.376,623,1089.447,1334.772,NIK,537.7
984,9/9/2015 0:00,178.527,171.384,0,0,ODE,36.15
985,7/1/2007 0:00,935.473,27.536,0.009,984.291,KHR,292.933
986,1/30/2008 0:00,3561.46,3552.55,0,0,SUM,723
987,7/9/2014 0:00,106.991,106.991,0,0,CHG,36.6
988,9/5/2012 0:00,609.617,303.081,181.25,0,PLT,41.283
989,8/15/2014 0:00,859.5,21.107,0,0,CHG,1840.866
990,12/21/2008 0:00,49.25,49.25,0,0,KHR,28.633
991,10/28/2010 0:00,492.956,492.956,0,0,KHR,141.7
992,1/8/2009 0:00,1621.989,1498.552,0,0,KHR,332.25
993,2/18/2015 0:00,20.625,20.625,0,0,KHR,1.283
994,11/20/2008 0:00,3195.643,3062.428,0.214,0.012,KHR,336.95
995,10/9/2014 0:00,0,0,0,0,KHR,0.283
996,8/8/2009 0:00,1323.411,111.804,0,0,KHR,111.15
997,12/29/2014 0:00,0,0,0,0,KHR,17.35
998,3/2/2015 0:00,0,0,0,0,KHR,120.833
999,9/17/2008 0:00,1466.152,209.902,0,1.608,CHG,611.6
1000,8/12/2015 0:00,8.58,8.58,0,0.001,CHG,12.667
1001,9/23/2015 0:00,31.536,31.536,0,0,CHG,4.666
1002,9/10/2009 0:00,1658.421,1615.385,0.179,0.01,CHG,98.1
1003,3/1/2011 0:00,2087.001,2010.671,43.295,2.402,KHM,634.783
1004,11/18/2008 0:00,1613.501,883.509,725.001,386.114,KHM,496.901
1005,1/9/2009 0:00,2754.359,946.5,161.429,16.932,KHM,642.484
1006,12/18/2014 0:00,1868.663,222.143,1527.546,84.765,KHM,47.7
1007,1/10/2015 0:00,0,0,0,0,KHM,1.667
1008,9/24/2015 0:00,554.688,57.768,177.277,80.446,ZKP,55.517
1009,2/14/2014 0:00,0,0,0,0,DON,258.433
1010,7/16/2009 0:00,387.795,383.045,4.75,0.262,KHM,474.583
1011,6/5/2014 0:00,24.107,0,0,0,NIK,0
1012,9/30/2014 0:00,153.697,69.911,61.072,59.276,DON,14.367
1013,11/18/2008 0:00,187.5,0,0,0,DON,0
1014,8/17/2013 0:00,4986.009,4423.349,0.161,0.009,DON,592.017
1015,5/13/2015 0:00,2.143,1.339,0.804,0.044,DON,27.317
1016,9/29/2015 0:00,6.893,0,6.893,0.383,ODE,1.817
1017,9/5/2014 0:00,0,0,0,0,KIR,5.533
1018,7/4/2011 0:00,281.812,281.812,0,0,KIR,148.599
1019,9/20/2011 0:00,2294.161,44.875,2231.036,646.679,KIR,528.383
1020,9/18/2012 0:00,10.491,10.491,0,0,PLT,0.783
1021,11/7/2009 0:00,253.929,7.5,0,0,IVF,2.183
1022,9/19/2015 0:00,1318.2,0,1318.2,73.865,CHG,0.083
1023,7/14/2013 0:00,0,0,0,0,CHG,59.15
1024,8/22/2015 0:00,1265.054,359.777,29.991,689.119,DNE,2065.683
1025,3/24/2008 0:00,506.411,506.411,0,0,PLT,240.45
1026,12/28/2008 0:00,0,0,0,0,PLT,62.95
1027,9/1/2014 0:00,119.732,119.732,0,0,LVI,74.417
1028,4/8/2008 0:00,1740.893,1715,0,0,ODE,1920.45
1029,6/7/2012 0:00,6.25,0,0,0,ODE,0
1030,10/12/2008 0:00,1269.777,1221.777,0,0,IVF,802.399
1031,9/24/2009 0:00,1128.215,774.813,353.402,19.62,IVF,143.034
1032,5/18/2015 0:00,187.179,184.277,0,0,IVF,154.333
1033,5/18/2014 0:00,172.669,20.794,129.554,484.826,NIK,207.383
1034,6/7/2008 0:00,488.25,488.25,0,0,ZKP,259.3
1035,9/18/2008 0:00,947.277,931.206,0,0,ZKP,131.25
1036,8/7/2011 0:00,3958.356,3838.713,44.643,0.02,KIR,1171.284
1037,3/20/2008 0:00,0,0,0,0,DON,10.6
1038,12/30/2012 0:00,2348.125,2268.652,0,838.509,DON,527.299
1039,4/16/2015 0:00,0,0,0,0,DON,1329.333
1040,5/20/2015 0:00,280.75,280.357,0.393,0.021,DON,38.8
1041,7/8/2015 0:00,12.857,12.857,0,0,DON,1.75
1042,7/27/2007 0:00,288.723,288.723,0,0,ZKP,41.234
1043,7/23/2007 0:00,167.741,80.241,0,0,CHG,71.267
1044,7/19/2007 0:00,311.295,132.723,0,0,KHR,54.55
1045,12/9/2007 0:00,1615.196,1286.357,1.875,0.104,KHR,106
1046,9/19/2015 0:00,8.848,1.473,7.375,1629.656,KHR,8.666
1047,7/20/2013 0:00,18.75,0,0,0,PLT,13.767
1048,8/5/2007 0:00,911.617,496.018,1.312,0.072,PLT,529.7
1049,8/30/2007 0:00,1386.072,99.009,37.063,130.296,IVF,949.1
1050,7/31/2007 0:00,178.66,178.66,0,0,LVI,147.016
1051,4/25/2008 0:00,582.652,270.152,0,0,CHG,166.951
1052,9/22/2011 0:00,1820.187,1813.937,0,0,CHG,1270.749
1053,9/29/2008 0:00,2152.697,1063.911,883.929,450.258,CHG,64.833
1054,5/1/2009 0:00,0,0,0,0,CHG,2.05
1055,4/29/2015 0:00,592.732,480.348,0.777,0.043,CHG,340.084
1056,8/26/2009 0:00,0,0,0,0,CHG,0.833
1057,8/13/2014 0:00,1755.376,1433.054,0,0,CHG,1064.199
1058,4/22/2015 0:00,1458.59,388.277,132.812,2258.985,CHG,388
1059,1/8/2009 0:00,1111.419,1111.419,0,0,CHG,206.551
